id,Last_NM,First_NM,Street_NR,Street_NM,City,State
68135,,                Monica            ,29632,Redwood,Spring,Field
67024,,                Monica            ,32,Hampton,Spring,Field
67921,,                Monique            ,11636,Shore,Spring,Field
137668,,                Monique            ,13001,Ninth,Spring,Field
137345,,                Monique            ,4257,Kansas,Spring,Field
68081,,                Monique            ,5499,Meadow,Spring,Field
67782,,                Monique            ,7670,Columbine,Spring,Field
68039,,                Morgan            ,11570,Hickory,Spring,Field
67264,,                Morgan            ,4283,Kahili,Spring,Field
137324,,                Morgan            ,9136,Pleasant,Spring,Field
68294,,                Morris            ,12989,County,Line,Spring
67423,,                Nancy            ,16351,Cherry,Spring,Field
137125,,                Nancy            ,18528,Wood,Spring,Field
67117,,                Nancy            ,21517,Aloha,Spring,Field
67578,,                Nancy            ,24325,Kukui,Spring,Field
137864,,                Nancy            ,3065,Cypress,Spring,Field
137776,,                Naomi            ,27927,Malulani,Spring,Field
67727,,                Natalie            ,16793,Cherry,Spring,Field
137659,,                Natalie            ,24259,Aloha,Spring,Field
67422,,                Natalie            ,29701,Third,Spring,Field
66937,,                Natalie            ,9514,Columbine,Spring,Field
67331,,                Nathan            ,16224,West,Spring,Field
137293,,                Nathan            ,18135,Eleventh,Spring,Field
137739,,                Nathan            ,20950,Palo,Verde,Spring
67905,,                Nathan            ,28360,Seventh,Spring,Field
67937,,                Nathan            ,3948,First,Spring,Field
68045,,                Nathaniel            ,15749,Mountain,View,Spring
67069,,                Nathaniel            ,15755,North,Spring,Field
68165,,                Nathaniel            ,18580,Palo,Verde,Spring
68017,,                Nathaniel            ,2106,Thirteenth,Spring,Field
67955,,                Nathaniel            ,24177,Kansas,Spring,Field
137870,,                Nathaniel            ,29348,Willow,Spring,Field
67055,,                Nathaniel            ,8767,River,Spring,Field
68122,,                Neil            ,19877,Sycamore,Spring,Field
67579,,                Neil            ,22873,Orchard,Spring,Field
67495,,                Neil            ,23232,Thirteenth,Spring,Field
68186,,                Nevaeh            ,10132,Shore,Spring,Field
67329,,                Nevaeh            ,28559,Kukui,Spring,Field
68168,,                Nicholas            ,16993,Navajo,Spring,Field
68040,,                Nicholas            ,22496,Oak,Spring,Field
136963,,                Nicholas            ,2577,Kahili,Spring,Field
68104,,                Nichole            ,13094,Smith,Spring,Field
67035,,                Nichole            ,2849,Third,Spring,Field
66933,,                Nicole            ,16723,Spruce,Spring,Field
136976,,                Nicole            ,21235,Hill,Spring,Field
67205,,                Noah            ,15657,Hillside,Spring,Field
137732,,                Noah            ,8195,Pleasant,Spring,Field
137501,,                Norman            ,11366,Lincoln,Spring,Field
137453,,                Norman            ,27936,Main,Spring,Field
67855,,                Olivia            ,17727,Hillside,Spring,Field
67071,,                Omar            ,12128,Spruce,Spring,Field
68091,,                Omar            ,23341,Apache,Spring,Field
67377,,                Omar            ,26617,Cypress,Spring,Field
67631,,                Oscar            ,13611,Johnson,Spring,Field
137331,,                Oscar            ,20364,Hill,Spring,Field
67971,,                Oscar            ,25382,Pine,Spring,Field
67790,,                Owen            ,19102,Spruce,Spring,Field
67480,,                Owen            ,21148,Pecan,Spring,Field
68012,,                Paige            ,15181,Navajo,Spring,Field
136981,,                Pamela            ,13320,Airport,Spring,Field
66989,,                Pamela            ,27183,Magnolia,Spring,Field
67570,,                Parker            ,14914,Center,Spring,Field
67034,,                Patricia            ,1047,Laurel,Spring,Field
137889,,                Patricia            ,21263,S,400,Spring
67868,,                Patricia            ,3299,Malulani,Spring,Field
67194,,                Patricia            ,7520,Wilson,Spring,Field
138111,,                Patrick            ,10501,Mountain,View,Spring
137875,,                Patrick            ,11191,Meadow,Spring,Field
137669,,                Patrick            ,16937,Fourth,Spring,Field
137474,,                Patrick            ,17112,Laurel,Spring,Field
137952,,                Patrick            ,20418,S,400,Spring
138182,,                Patrick            ,2375,Lakeview,Spring,Field
68035,,                Patrick            ,23835,Shore,Spring,Field
137623,,                Patsy            ,6331,Thirteenth,Spring,Field
137764,,                Patti            ,12842,Sycamore,Spring,Field
137041,,                Patty            ,15457,Birch,Spring,Field
137996,,                Patty            ,27144,Pecan,Spring,Field
67981,,                Paul            ,10250,Fifth,Spring,Field
67141,,                Paul            ,28598,Aspen,Spring,Field
67710,,                Paula            ,13890,Tenth,Spring,Field
68267,,                Pauline            ,4608,Center,Spring,Field
68047,,                Payton            ,9113,Lake,Spring,Field
136967,,                Peggy            ,2302,Pleasant,Spring,Field
68105,,                Peggy            ,25337,Pleasant,Spring,Field
137513,,                Penny            ,11173,Cottonwood,Spring,Field
68126,,                Penny            ,13380,Magnolia,Spring,Field
136841,,                Penny            ,2214,Thirteenth,Spring,Field
67948,,                Penny            ,25968,Church,Spring,Field
138022,,                Penny            ,29498,Hemlock,Spring,Field
137703,,                Peter            ,1419,Main,Spring,Field
67765,,                Peter            ,14968,Elm,Spring,Field
137152,,                Peter            ,23008,Kahili,Spring,Field
67850,,                Peter            ,27719,Sycamore,Spring,Field
67189,,                Peter            ,2806,Broadway,Spring,Field
137782,,                Peter            ,5465,Spruce,Spring,Field
67757,,                Peter            ,9845,Walnut,Spring,Field
138186,,                Philip            ,17221,S,100,Spring
137478,,                Philip            ,27355,Fifth,Spring,Field
137055,,                Philip            ,28482,Elm,Spring,Field
137730,,                Philip            ,736,Hemlock,Spring,Field
137295,,                Philip            ,8323,Pioneer,Spring,Field
67481,,                Phillip            ,13205,Hemlock,Spring,Field
67110,,                Phillip            ,17384,Hemlock,Spring,Field
67388,,                Phillip            ,1769,Mountain,View,Spring
67114,,                Phillip            ,26405,Smith,Spring,Field
137298,,                Phillip            ,7904,Hillside,Spring,Field
67108,,                Phyllis            ,15500,Seventh,Spring,Field
67121,,                Phyllis            ,23735,Kansas,Spring,Field
67042,,                Phyllis            ,26424,Church,Spring,Field
67182,,                Phyllis            ,28792,S,100,Spring
67829,,                Preston            ,9884,Cypress,Spring,Field
137708,,                Priscilla            ,10654,Malulani,Spring,Field
138103,,                Rachael            ,1743,West,Spring,Field
137215,,                Rachael            ,17774,Sunset,Spring,Field
67916,,                Rachael            ,18431,Hampton,Spring,Field
67789,,                Rachael            ,20031,Lake,Spring,Field
67256,,                Rachael            ,3613,Pine,Spring,Field
67785,,                Rachel            ,11328,Williams,Spring,Field
67706,,                Rachel            ,12942,Center,Spring,Field
67457,,                Rachel            ,17494,Aloha,Spring,Field
67908,,                Rachel            ,19566,Kahili,Spring,Field
137235,,                Rachel            ,5747,Fourth,Spring,Field
137219,,                Ralph            ,15268,Smith,Spring,Field
136934,,                Randall            ,11471,Malulani,Spring,Field
137087,,                Randall            ,1313,Fourth,Spring,Field
67874,,                Randall            ,19165,S,100,Spring
137344,,                Randall            ,22932,Delaware,Spring,Field
137859,,                Randall            ,27903,Lee,Spring,Field
137383,,                Randy            ,10384,Jackson,Spring,Field
136876,,                Randy            ,12177,Second,Spring,Field
67081,,                Randy            ,27850,Navajo,Spring,Field
67590,,                Randy            ,29455,Pine,Spring,Field
